Date,Satellite Latitude,Satellite Longitude,Satellite NO2,Ground Latitude,Ground Longitude,Station Name,City,Ground NO2,Ground PM2.5,Ground PM10,Ground NO,Ground SO2,Ground CO,NDVI,Population Density,Distance (km)
09-09-2024,12.440452,75.75586,1.053198e-05,12.4261,75.7344,Stuart Hill  Madikeri - KSPCB,Madikeri,26.57,12.22,38.67,2.79,23.19,0.58,0.39438444,4,2.822208255434779
09-09-2024,12.547771,77.32745,1.4572112e-05,12.5356,77.3311,Vijay Nagar  Ramanagara - KSPCB,Ramanagara,22.2,,44.94,4.42,17.8,0.34,0.27509636,5,1.4036560393074655
09-09-2024,12.732614,79.966194,2.1706417e-05,12.7174,79.9823,Crescent University  Chengalpattu - TNPCB,Chengalpattu,10.96,27.77,45.24,3.23,16.87,0.66,0.21787496,5,2.4274211441912845
09-09-2024,12.793024,75.70858,7.843831e-06,12.8015,75.7327,bhramagiri,Brahmagiri,12.14,14.79,95.0,5.3,5.49,6.71,0.38153824,4,2.781576089476769
09-09-2024,12.800114,75.741005,8.026299e-06,12.8015,75.7327,bhramagiri,Brahmagiri,12.14,14.79,95.0,5.3,5.49,6.71,0.36968383,4,0.914623212835188
09-09-2024,12.853131,79.70629,2.9235203e-05,12.85,79.69,Kilambi  Kanchipuram - TNPCB,Kanchipuram,7.21,15.03,30.27,0.46,19.58,0.26,0.25284404,6,1.801867438460365
09-09-2024,12.928984,79.112,2.6341027e-05,12.9231,79.1324,Vasanthapuram  Vellore - TNPCB,Vellore,10.03,17.48,41.87,22.55,,0.35,0.16701446,6,2.307463261866171
09-09-2024,12.934586,79.153824,2.4904633e-05,12.9231,79.1324,Vasanthapuram  Vellore - TNPCB,Vellore,10.03,17.48,41.87,22.55,,0.35,0.230677,6,2.6494407032002694
09-09-2024,12.967564,80.25644,2.423943e-05,12.9661,80.2335,Perungudi  Chennai - TNPCB,Chennai,4.18,16.96,70.35,5.46,4.07,0.68,-0.06440883,6,2.4942344311807747
09-09-2024,13.011457,80.197464,2.514752e-05,13.0106,80.1896,Alandur Bus Depot  Chennai - CPCB,Chennai,4.4,9.16,22.89,2.31,2.22,0.13,0.093726665,6,0.8583387896483268
09-09-2024,13.115336,80.22492,2.4749645e-05,13.1058,80.2217,Kodungaiyur  Chennai - TNPCB,Chennai,15.71,11.43,53.17,4.33,4.4,0.75,0.095467694,6,1.1112615400931083
09-09-2024,13.142528,78.12761,1.1789243e-05,13.1327,78.131,Tamaka Ind. Area  Kolar - KSPCB,Kolar,5.84,15.16,35.41,1.29,9.0,0.31,0.1167634,5,1.1477348231571067
09-09-2024,13.324999,77.080696,1.2199629e-05,13.3406,77.1012,Thimmalapura  Tumakuru - KSPCB,Tumakuru,9.57,9.83,94.73,3.38,12.79,0.67,0.22050668,5,2.813099758264734
09-09-2024,13.3312235,77.115265,1.0286124e-05,13.3406,77.1012,Thimmalapura  Tumakuru - KSPCB,Tumakuru,9.57,9.83,94.73,3.38,12.79,0.67,0.11085757,5,1.8433521672457047
09-09-2024,13.346482,74.724846,1.4283105e-05,13.34,74.7437,Brahmagiri  Udupi - KSPCB,Udupi,6.69,,22.14,22.44,20.69,0.81,0.20821257,5,2.1647574462105026
09-09-2024,13.354331,74.75748,1.5431675e-05,13.34,74.7437,Brahmagiri  Udupi - KSPCB,Udupi,6.69,,22.14,22.44,20.69,0.81,0.25948817,5,2.177675154343262
09-09-2024,13.625359,79.40251,2.9638264e-05,13.6404,79.3945,Vaikuntapuram  Tirupati - APPCB,Tirupati,13.74,11.41,30.86,10.44,7.51,0.39,0.104887806,6,1.8762547661155184
09-09-2024,14.44678,75.94499,1.3201647e-05,14.4619,75.928,Devaraj Urs Badavane  Davanagere - KSPCB,Davanagere,7.71,11.91,12.18,20.62,19.89,0.43,0.15748872,5,2.4807880564504354
09-09-2024,14.463127,78.82145,2.365955e-05,14.4744,78.8204,Yerramukkapalli  Kadapa - APPCB,Kadapa,1.72,11.23,24.1,6.85,4.54,0.59,0.16231357,4,1.2524120935666605
09-09-2024,14.801934,75.41407,1.3961213e-05,14.804,75.4364,Ashwini Nagar  Haveri - KSPCB,Haveri,77.73,9.58,22.03,15.07,80.15,0.82,0.16221483,5,2.414632493245604
09-09-2024,14.808916,75.44686,1.1280114e-05,14.804,75.4364,Ashwini Nagar  Haveri - KSPCB,Haveri,77.73,9.58,22.03,15.07,80.15,0.82,0.069282345,5,1.2504837403256357
09-09-2024,14.811031,74.099625,6.696333e-06,14.7991,74.1242,KHB Colony  Karwar - KSPCB,Karwar,3.23,18.44,31.09,1.28,4.12,0.33,0.14711274,7,2.9565264448995543
09-09-2024,15.3586,75.11188,1.25007655e-05,15.3647,75.131,Deshpande Nagar  Hubballi - KSPCB,Hubballi,28.56,17.64,37.84,3.65,25.01,0.62,0.110333495,4,2.160987037868851
09-09-2024,15.365715,75.14467,1.3487055e-05,15.3647,75.131,Deshpande Nagar  Hubballi - KSPCB,Hubballi,28.56,17.64,37.84,3.65,25.01,0.62,0.124524266,4,1.4719811018062068
09-09-2024,15.42014,75.65071,1.0488614e-05,15.435,75.6334,Panchal Nagar  Gadag - KSPCB,Gadag,20.98,5.02,31.44,14.52,10.84,0.41,0.11760327,5,2.4810683687778927
09-09-2024,15.4429245,75.02316,1.43445095e-05,15.4584,75.0162,Kalabhavan  Dharwad - KSPCB,Dharwad,12.56,25.7,53.98,9.53,21.08,0.33,0.14582857,6,1.8682362339002976
09-09-2024,15.840268,74.48051,1.3726614e-05,15.8496,74.5012,Ramteerth Nagar  Belgaum - KSPCB,Belgaum,25.73,12.12,31.19,57.54,83.24,0.69,0.14184248,5,2.445014493023976
09-09-2024,15.847825,74.51333,8.9862e-06,15.8496,74.5012,Ramteerth Nagar  Belgaum - KSPCB,Belgaum,25.73,12.12,31.19,57.54,83.24,0.69,0.13152486,5,1.3140618935703
09-09-2024,16.714445,77.138336,2.4271581e-05,16.7115,77.1344,Collector Office  Yadgir - KSPCB,Yadgir,14.45,21.21,42.18,8.67,23.12,0.76,0.21193697,4,0.531429981591046
09-09-2024,16.72019,74.23574,1.5071473e-05,16.7114,74.226,Sinchan Bhavan  Kolhapur - MPCB,Kolhapur,10.87,8.07,22.9,5.36,7.27,0.22,0.113419354,6,1.4230946807709368
09-09-2024,16.824987,75.71112,9.500873e-06,16.829,75.7158,Ibrahimpur  Vijayapura - KSPCB,Vijayapura,4.48,16.66,36.49,7.44,10.93,0.11,0.09268912,5,0.6678639129814488
09-09-2024,16.851433,74.58656,1.0289324e-05,16.8604,74.5685,Vijay Nagar  Sangli - MPCB,Sangli,10.18,4.46,4.96,21.76,3.51,7.95,0.13220453,5,2.165374948035826
09-09-2024,17.332022,76.84488,2.8025815e-05,17.3303,76.8342,Lal Bahadur Shastri Nagar  Kalaburagi - KSPCB,Kalaburagi,9.66,23.61,43.93,2.61,12.3,0.44,0.11102818,5,1.1511378468338618
09-09-2024,17.536074,78.28496,3.667288e-05,17.5372,78.2761,ICRISAT Patancheru  Hyderabad - TSPCB,Hyderabad,12.79,8.39,20.95,7.44,10.43,0.53,0.116626754,5,0.948956603576654
09-09-2024,17.590776,78.31795,3.7369602e-05,17.6033,78.2996,IDA Pashamylaram  Hyderabad - TSPCB,Hyderabad,22.83,9.65,31.93,7.46,6.16,0.93,0.071585,5,2.3905873245722
09-09-2024,17.606934,78.45062,3.8186616e-05,17.593,78.4576,Bollaram Industrial Area  Hyderabad - TSPCB,Hyderabad,28.26,13.39,43.95,8.95,21.42,0.68,0.16985916,6,1.710886257370308
09-09-2024,18.4111,76.56218,1.9093326e-05,18.4092,76.5703,Sawe Wadi  Latur - MPCB,Latur,9.16,15.18,41.49,5.73,8.58,0.44,0.05223626,5,0.8833375570756237
09-09-2024,18.502275,73.840614,1.1644559e-05,18.5151,73.8347,Karve Road  Pune - MPCB,Pune,4.83,58.02,20.01,3.22,6.92,0.5,0.10111918,6,1.5508476124659825
09-09-2024,18.509884,73.8739,1.054162e-05,18.518,73.8568,Savitribai Phule Pune University  Pune - MPCB,Pune,6.54,38.53,20.56,3.56,11.33,0.31,0.16592567,6,2.0167778265778207
09-09-2024,18.54389,73.79533,1.4081169e-05,18.5367,73.8205,Panchawati_Pashan  Pune - IITM,Pune,11.7,15.61,8.26,2.88,8.52,0.65,0.20060106,4,2.774002828934386
09-09-2024,18.551533,73.82863,1.0101241e-05,18.5367,73.8205,Panchawati_Pashan  Pune - IITM,Pune,11.7,15.61,8.26,2.88,8.52,0.65,0.14594595,6,1.852642820917364
09-09-2024,18.650095,73.804695,1.104011e-05,18.6486,73.8121,Gavalinagar  Pimpri Chinchwad - MPCB,Pimpri-Chinchwad,8.11,11.93,31.77,1.53,3.0,1.35,0.17288275,6,0.7986376663971028
09-09-2024,18.657705,73.83801,1.1925458e-05,18.6486,73.8121,Gavalinagar  Pimpri Chinchwad - MPCB,Pimpri-Chinchwad,8.11,11.93,31.77,1.53,3.0,1.35,0.095208205,6,2.9135727766259607
09-09-2024,18.69937,73.792694,9.259454e-06,18.7116,73.7891,Park Street Wakad  Pimpri Chinchwad - MPCB,Pimpri-Chinchwad,14.18,9.37,15.0,9.47,15.0,0.99,0.07081504,6,1.4057962437881022
09-09-2024,18.753143,73.35533,9.2926075e-06,18.7454,73.3674,Kamble Tarf Birwadi  Mahad - MPCB,Mahad,5.09,9.61,24.86,3.62,4.88,12.18,0.22519791,5,1.5344362177886663
09-09-2024,18.93184,72.808395,8.201414e-06,18.9193,72.8269,Navy Nagar-Colaba  Mumbai - IITM,Mumbai,42.67,9.43,18.12,2.12,13.6,0.35,0.015012386,6,2.3930055385565296
09-09-2024,19.015305,72.93236,9.602739e-06,19.0302,72.907,Deonar  Mumbai - IITM,Mumbai,15.24,10.23,38.12,14.38,26.95,,-0.10964608,6,3.1379093301869223
09-09-2024,19.032162,73.00023,7.902318e-06,19.0354,73.019,Sector-19A Nerul  Navi Mumbai - IITM,Navi Mumbai,15.68,,50.14,10.39,26.06,1.5,0.101206176,6,2.00817657724398
09-09-2024,19.040527,73.03411,8.730263e-06,19.0454,73.0222,Kopripada-Vashi  Navi Mumbai - MPCB,Navi Mumbai,6.16,20.51,54.53,37.52,35.87,26.5,0.14361782,6,1.3648206911609937
09-09-2024,19.048851,73.06795,8.341283e-06,19.0364,73.0895,Sector-2E Kalamboli  Navi Mumbai - MPCB,Navi Mumbai,7.28,15.89,35.35,17.92,18.12,0.27,0.14758517,6,2.65432812158342
09-09-2024,19.056046,72.88608,9.699653e-06,19.0531,72.8859,Chembur  Mumbai - MPCB,Mumbai,16.15,10.56,34.34,9.91,16.41,0.59,0.08741253,6,0.3266506891757122
09-09-2024,19.072992,72.954056,8.512427e-06,19.0844,72.931,Ghatkopar  Mumbai - BMC,Mumbai,20.54,6.07,17.96,8.16,17.28,0.16,-0.07744794,6,2.735393976968916
09-09-2024,19.122248,72.941795,1.0463554e-05,19.1261,72.9197,Powai  Mumbai - MPCB,Mumbai,5.92,10.16,32.14,29.86,35.79,0.3,0.19200487,6,2.363476340172878
09-09-2024,19.146004,72.82744,7.623939e-06,19.1479,72.8521,Mindspace-Malad West  Mumbai - MPCB,Mumbai,7.75,11.03,19.42,2.99,5.01,0.41,0.07536633,6,2.602688884789076
09-09-2024,19.154547,72.86151,8.109563e-06,19.1479,72.8521,Mindspace-Malad West  Mumbai - MPCB,Mumbai,7.75,11.03,19.42,2.99,5.01,0.41,0.22819212,6,1.2334002517476772
09-09-2024,19.1715,72.92953,9.864506e-06,19.1797,72.9282,Mulund West  Mumbai - MPCB,Mumbai,12.96,10.1,29.91,34.14,47.1,0.23,0.17957287,6,0.9184087706090692
09-09-2024,19.17991,72.96347,8.20459e-06,19.1811,72.9457,Khindipada-Bhandup West  Mumbai - IITM,Mumbai,3.0,6.2,18.89,,,0.6,0.08856846,6,1.87364847106044
09-09-2024,19.203783,72.849205,1.2003048e-05,19.2046,72.8491,Kandivali East  Mumbai - MPCB,Mumbai,3.49,10.23,43.18,20.97,38.19,0.33,0.1032851,6,0.0911090326994185
09-09-2024,19.204514,73.27957,1.6385555e-05,19.2077,73.2789,Katrap  Badlapur - MPCB,Badlapur,17.65,26.67,78.14,18.92,27.69,0.62,0.10594253,6,0.3596421768224774
09-09-2024,19.221348,73.13264,1.3955447e-05,19.2285,73.1419,Sidhi Vinayak Nagar  Ulhasnagar - MPCB,Ulhasnagar,18.88,30.98,71.76,3.0,16.9,0.64,0.15508558,6,1.254925043419015
09-09-2024,19.229153,72.9512,1.4595914e-05,19.226,72.9733,Upvan Fort  Thane - MPCB,Thane,7.94,18.33,31.61,6.04,8.99,0.5,0.12605426,6,2.34983625314028
09-09-2024,19.229513,73.166374,1.0893153e-05,19.2285,73.1419,Sidhi Vinayak Nagar  Ulhasnagar - MPCB,Ulhasnagar,18.88,30.98,71.76,3.0,16.9,0.64,0.18815145,6,2.575812831296419
09-09-2024,19.237524,72.985115,1.3091401e-05,19.226,72.9733,Upvan Fort  Thane - MPCB,Thane,7.94,18.33,31.61,6.04,8.99,0.5,0.13087727,6,1.780608759798655
09-09-2024,19.25856,76.76338,1.0085843e-05,19.2687,76.7733,Masoom Colony  Parbhani - MPCB,Parbhani,4.74,21.44,0.47,42.51,18.12,0.85,0.22646405,5,1.532126088442891
09-09-2024,19.302254,72.824585,8.444944e-06,19.3044,72.8304,Bhayandar West  Mira-Bhayandar - MPCB,Bhayandar,5.22,15.15,59.13,9.99,9.75,1.4,0.077167176,6,0.6556995904811032
09-09-2024,19.303392,73.0406,1.313854e-05,19.3064,73.0614,Gokul Nagar  Bhiwandi - MPCB,Bhiwandi,5.37,25.26,61.29,35.82,17.11,0.6,0.0316894,6,2.2112673098440245
09-09-2024,19.31164,73.07442,9.343334e-06,19.3064,73.0614,Gokul Nagar  Bhiwandi - MPCB,Bhiwandi,5.37,25.26,61.29,35.82,17.11,0.6,0.084379055,6,1.486216327494334
09-09-2024,19.458479,72.82169,1.0417992e-05,19.4453,72.8151,Bolinj  Virar - MPCB,Virar,11.91,18.01,40.03,10.25,14.44,0.56,0.10154746,6,1.6146748103595112
09-09-2024,19.86073,75.43812,1.3142003e-05,19.8667,75.4436,MIDC Chilkalthana  Aurangabad - MPCB,Aurangabad,2.26,14.12,30.87,3.65,3.04,0.65,0.14695676,6,0.8753337880225837
09-09-2024,19.89105,75.32074,7.599951e-06,19.8761,75.3433,Gurdeo Nagar  Aurangabad - BSPCB,Aurangabad,6.69,14.07,67.92,8.73,10.08,0.71,0.11742127,6,2.884576647888428
09-09-2024,19.897394,75.35594,7.316826e-06,19.882,75.3809,MIDC ChilkalthanaÃ Aurangabad - MPCBÃ,Aurangabad,2.26,14.12,30.87,3.65,1.84,0.65,0.09918272,6,3.1202795502683096
09-09-2024,19.910042,72.7447,1.0734278e-05,19.9062,72.746,Khaira  Boisar - MPCB,Boisar,18.11,23.69,56.87,10.63,17.54,0.34,0.17042515,5,0.4465725086404298
09-09-2024,19.96171,79.30388,4.2540378e-05,19.951,79.2963,Chauhan Colony  Chandrapur - MPCB,Chandrapur,9.94,29.27,51.64,12.24,14.59,0.56,0.13690849,5,1.4266350642981285
09-09-2024,19.998701,73.79305,6.4748133e-06,20.0112,73.7981,Gangapur Road  Nashik - MPCB,Nashik,7.04,15.38,24.6,9.95,10.0,0.52,0.057484135,6,1.4811714642958915
09-09-2024,20.151068,85.59523,1.280765e-05,20.15,85.6,Dabuna  Nayagarh - OSPCB,Nayagarh,14.07,11.17,35.93,13.88,19.21,0.25,0.14688861,5,0.5125147936795601
09-09-2024,20.561995,74.50969,8.208491e-06,20.5566,74.5282,Mahesh Nagar  Malegaon - MPCB,Malegaon,8.67,19.02,72.98,1.51,5.75,0.41,0.093813285,5,2.0203906106592973
09-09-2024,20.568726,74.543976,7.5432745e-06,20.5566,74.5282,Mahesh Nagar  Malegaon - MPCB,Malegaon,8.67,19.02,72.98,1.51,5.75,0.41,0.04853021,5,2.123249120450917
09-09-2024,20.717945,77.015175,8.946976e-06,20.7049,77.0201,Ramdaspeth  Akola - MPCB,Akola,4.06,14.01,48.39,5.93,4.95,0.15,0.13701212,5,1.5326689913803264
09-09-2024,20.91357,77.777885,1.4264498e-05,20.9274,77.7739,Shri Shivaji Science College  Amaravati - MPCB,Amravati,0.6,19.62,44.16,3.93,2.37,0.52,0.20860927,5,1.5863242257086478
09-09-2024,21.007288,75.54458,9.443517e-06,21.0044,75.5645,Prabhat Colony  Jalgaon - MPCB,Jalgaon,1.39,22.03,70.96,12.97,7.89,0.29,0.08275726,5,2.095548172004833
09-09-2024,21.013391,75.5812,7.803546e-06,21.0044,75.5645,Prabhat Colony  Jalgaon - MPCB,Jalgaon,1.39,22.03,70.96,12.97,7.89,0.29,0.09435364,5,2.00133367179646
09-09-2024,21.182297,72.82194,1.1454058e-05,21.1702,72.83,Science Center  Surat - SMC,Surat,15.9,16.18,31.16,24.3,10.09,,0.074864626,6,1.5794013111999534
09-09-2024,21.194962,81.2656,2.0929245e-05,21.1935,81.2796,Civic Center  Bhilai - Bhilai Steel Plant,Bhilai,5.98,8.36,16.59,7.03,7.67,0.85,0.13346016,6,1.4626788427731243
09-09-2024,21.263521,81.650795,1.290138e-05,21.2553,81.6341,Krishak Nagar  Raipur - CECB,Raipur,9.25,21.7,67.35,4.09,10.87,0.49,0.05947758,6,1.957297028872037
09-09-2024,21.267323,81.732765,1.4636869e-05,21.2673,81.7348,Siltara Phase-II  Raipur - CECB,Raipur,13.73,20.0,65.37,7.07,8.18,0.22,0.12168718,6,0.2112161184323048
09-09-2024,21.62199,85.58725,9.693639e-06,21.628933,85.581688,Jagamohanpur  Keonjhar - OSPCB,Keonjhar,9.6,14.67,41.11,16.74,21.14,0.28,0.15842381,5,0.9605165206150216
09-09-2024,21.812187,85.51991,8.1678345e-06,21.8,85.5,OMC Colony  Suakati - OSPCB,Suakati,7.36,9.68,16.38,4.08,9.13,0.38,0.09492047,4,2.461577381632956
09-09-2024,22.076239,82.191315,1.6736181e-05,22.0778,82.1684,Mangala  Bilaspur - NTPC,Bilaspur,21.84,15.03,24.03,11.19,11.48,0.89,0.111774,6,2.3712805802442523
09-09-2024,22.49225,86.51787,9.700343e-06,22.5,86.5,Divisional Forest Office  Rairangpur - OSPCB,Rairangpur,4.94,16.95,12.26,6.32,11.23,4.99,0.16519967,5,2.0292214406216265
09-09-2024,22.518135,88.317055,1.3963641e-05,22.513,88.3436,Rabindra Sarobar  Kolkata - WBPCB,Kolkata,14.35,8.21,18.9,18.03,1.67,0.33,0.09964837,6,2.789644898293915
09-09-2024,22.561338,88.41687,9.99207e-06,22.576,88.4335,Bidhannagar  Kolkata - WBPCB,Kolkata,15.95,6.36,32.08,7.45,10.28,0.45,0.17254987,6,2.3582621070369894
09-09-2024,22.614462,88.28509,1.09564535e-05,22.6124,88.2949,Padmapukur  Howrah - WBPCB,Howrah,16.34,19.51,33.43,8.61,4.24,0.49,0.09726924,6,1.0341125343981987
09-09-2024,22.729122,75.77006,9.567448e-06,22.7176,75.7928,Regional Park  Indore - IMC,Indore,8.58,11.93,28.66,5.87,6.01,0.33,0.17204522,5,2.6618307100886955
09-09-2024,22.73494,75.8091,1.0080687e-05,22.7226,75.8305,Chhoti Gwaltoli  Indore - MPPCB,Indore,20.54,21.41,69.89,2.04,35.59,0.86,0.0728022,5,2.588459190385102
09-09-2024,22.903461,72.60245,1.1401107e-05,22.9191,72.5763,Phase-4 GIDC  Vatva - GPCB,vapi,13.94,,61.27,22.91,11.88,0.73,0.13855213,5,3.193187951007354
09-09-2024,22.993992,72.542984,9.4099805e-06,22.9867,72.5522,Gyaspur  Ahmedabad - IITM,Ahmedabad,11.94,29.79,63.5,27.75,9.27,0.57,0.09653597,6,1.2429770533110798
09-09-2024,23.001884,72.57732,1.0323063e-05,23.0171,72.563,Raikhad  Ahmedabad - IITM,Ahmedabad,9.96,35.33,61.03,20.78,12.49,0.5,0.054245796,6,2.234857279798352
09-09-2024,23.009739,72.61164,1.600181e-05,22.9982,72.6089,Maninagar  Ahmedabad - GPCB,Ahmedabad,2.97,33.11,83.31,14.78,27.32,0.38,0.030971471,6,1.308385743755956
09-09-2024,23.027277,72.46165,1.3026758e-05,23.0392,72.4607,SAC ISRO Bopal  Ahmedabad - IITM,Ahmedabad,1.09,,,11.55,0.14,0.62,0.15177669,5,1.3239918325815352
09-09-2024,23.043173,72.53039,1.2731504e-05,23.0355,72.5252,Sardar Vallabhbhai Patel Stadium  Ahmedabad - IITM,Ahmedabad,3.54,40.94,81.0,16.01,8.83,0.56,0.122847326,5,1.0025072745763104
09-09-2024,23.058924,72.59907,1.5218474e-05,23.046,72.6124,Rakhial  Ahmedabad - IITM,Ahmedabad,8.47,42.36,87.37,13.3,14.28,0.49,0.090716526,5,1.978570144332556
09-09-2024,23.066746,72.63339,1.4986648e-05,23.0689,72.6309,SVPI Airport Hansol  Ahmedabad - IITM,Ahmedabad,5.56,62.97,101.15,29.45,8.28,0.55,0.055898298,5,0.3492947174805991
09-09-2024,23.154821,79.935814,9.420192e-06,23.151,79.9514,Suhagi  Jabalpur - JMC,Jabalpur,12.64,8.32,13.41,2.78,9.0,1.19,0.18931954,6,1.6512524178892447
09-09-2024,23.180681,76.07716,1.935091e-05,23.1913,76.051,Bhopal Chauraha  Dewas - MPPCB,Dewas,10.3,25.15,70.86,3.34,8.19,0.44,0.0996293,4,2.925117904472903
09-09-2024,23.183199,80.42455,1.3657473e-05,23.1875,80.4021,Gole Bazar  Katni - MPPCB,Katni,24.74,23.3,70.88,6.32,18.25,0.4,0.11750485,4,2.3473123845827804
09-09-2024,23.189959,75.78522,1.1350393e-05,23.18,75.7802,Mahakaleshwar Temple  Ujjain - MPPCB,Ujjain,8.31,20.18,52.01,2.49,6.43,0.49,0.13627893,5,1.2167984555599678
09-09-2024,23.222187,72.630035,1.8174916e-05,23.2196,72.6275,Sector-10  Gandhinagar - GPCB,Gandhinagar,6.11,37.43,89.39,16.58,3.53,0.63,0.15557559,5,0.3865338473569173
09-09-2024,23.243982,77.41162,1.3403229e-05,23.2395,77.4035,Sector-D Industrial Area  Mandideep - MPPCB,Mandideep,12.02,23.35,40.82,2.62,8.52,6.96,0.15603237,6,0.9679528103361794
09-09-2024,23.271387,72.61747,1.0521193e-05,23.2633,72.6333,GIFT City  Gandhinagar - IITM,Gandhinagar,8.25,30.18,75.0,5.23,5.0,0.56,0.123017155,5,1.8508420903926284
09-09-2024,23.335587,75.074646,1.1968852e-05,23.3296,75.0701,Shasthri Nagar  Ratlam - IPCA Lab,Ratlam,6.56,17.13,40.23,16.41,22.97,,0.13980418,5,0.8098067381845242
09-09-2024,23.537779,74.45355,9.704002e-06,23.5461,74.4526,Rati Talai  Banswara - RSPCB,Banswara,11.27,19.15,71.88,3.62,7.38,0.45,0.18292502,5,0.9266556831589138
09-09-2024,23.718973,92.70348,8.834018e-06,23.717396,92.718117,Sikulpuikawn  Aizawl - Mizoram PCB,Aizawl,1.44,2.71,23.41,2.96,5.19,0.27,0.23298578,5,1.5027505415375415
09-09-2024,23.81797,78.72616,1.8991183e-05,23.8255,78.7295,Deen Dayal Nagar  Sagar - MPPCB,Sagar,58.86,11.69,57.94,121.08,9.09,0.69,0.16681412,5,0.9007526697471484
09-09-2024,24.205372,82.69283,1.102518e-05,24.19,82.6769,Suryakiran Bhawan NCL  Singrauli - MPPCB,Singrauli,17.26,57.5,100.24,5.33,13.52,1.17,0.14521071,4,2.3490841467678445
09-09-2024,24.288866,80.74482,1.2508613e-05,24.3025,80.7679,Sahilara  Maihar - KJS Cements,Maihar,8.1,19.5,11.67,0.01,3.33,0.94,0.13289459,5,2.787529269607989
09-09-2024,24.578886,73.67608,1.2531611e-05,24.5867,73.702,Ashok Nagar  Udaipur - RSPCB,Udaipur,13.79,31.47,81.58,17.71,5.7,0.67,0.09477562,5,2.7643862837434408
09-09-2024,24.585579,73.71157,9.699187e-06,24.5867,73.702,Ashok Nagar  Udaipur - RSPCB,Udaipur,13.79,31.47,81.58,17.71,5.7,0.67,0.15610218,5,0.977224116192824
09-09-2024,24.609974,76.13708,1.376899e-05,24.5968,76.1601,Rajlaxmi Nagar  Jhalawar - RSPCB,Jhalawar,10.71,20.46,42.22,2.11,1.78,0.5,0.11968954,5,2.750316267156292
09-09-2024,25.074902,73.85253,8.703777e-06,25.0814,73.8791,Dhoinda  Rajsamand - RSPCB,Rajsamand,6.11,23.91,47.03,0.91,3.9,0.43,0.16717981,5,2.775508321481185
09-09-2024,25.081417,73.88865,9.380018e-06,25.0814,73.8791,Dhoinda  Rajsamand - RSPCB,Rajsamand,6.11,23.91,47.03,0.91,3.9,0.43,-0.024878642,5,0.963438999605976
09-09-2024,25.099356,72.66024,7.4445975e-06,25.0854,72.6355,Mudtra Sili  Jalore - RSPCB,Jalore,8.46,16.95,49.45,2.27,1.67,0.34,0.14594342,4,2.9356774136454704
09-09-2024,25.129642,75.84297,2.4156063e-05,25.1386,75.8389,Shrinath Puram  Kota - RSPCB,Kota,12.1,35.18,74.82,5.19,7.39,1.26,0.08141398,5,1.0738464462823412
09-09-2024,25.192345,84.89591,1.0982254e-05,25.2057,84.8841,SFTI KusdihraÃ Gaya - BSPCBÃ,Gaya,1.36,17.06,51.04,12.43,6.04,0.35,0.18021952,6,1.8988037890371512
09-09-2024,25.262756,87.01108,1.4272492e-05,25.2591,87.0083,MayaganjÃ Bhagalpur - BSPCBÃ,Bhagalpur,1.61,39.17,147.58,6.74,30.51,0.62,0.1481334,6,0.4923926446630295
09-09-2024,25.412756,81.86207,1.1967908e-05,25.4283,81.885,Jhunsi  Prayagraj - UPPCB,Prayagraj,4.52,13.21,43.07,2.2,0.25,24.38,0.112274885,6,2.8786541499365272
09-09-2024,25.453962,78.56525,1.938079e-05,25.4485,78.5782,Shivaji Nagar  Jhansi - UPPCB,Jhansi,12.46,25.98,56.3,11.51,23.53,0.22,0.17092906,5,1.4361743891508814
09-09-2024,25.45761,75.63736,1.2785488e-05,25.4448,75.6417,New Colony  Bundi - RSPCB,Bundi,4.41,17.17,35.28,1.68,2.24,0.52,0.1886121,5,1.484705226302497
09-09-2024,25.590412,85.08876,3.3266148e-05,25.6012,85.0845,Rajbansi Nagar  Patna - BSPCB,Patna,2.57,36.53,69.71,36.08,3.39,0.71,0.114819884,6,1.2694250824159024
09-09-2024,25.592253,91.89443,1.1183565e-05,25.5788,91.8839,Lumpyngngad  Shillong - Meghalaya PCB,Shillong,1.05,11.32,18.33,0.31,1.08,0.24,0.14374723,6,1.8276508260805924
09-09-2024,25.609007,85.07118,1.3063239e-05,25.6012,85.0845,Rajbansi Nagar  Patna - BSPCB,Patna,2.57,36.53,69.71,36.08,3.39,0.71,0.095241636,6,1.5931851571153772
09-09-2024,25.686506,85.23543,3.96888e-05,25.6908,85.246,Industrial AreaÃ Hajipur - BSPCBÃ,Hajipur,10.63,49.89,64.03,4.01,5.01,0.45,0.1982122,6,1.1627781926498189
09-09-2024,25.756052,71.41295,1.1059493e-05,25.7457,71.3921,Railway Colony  Barmer - RSPCB,Barmer,4.4,13.72,63.77,1.04,6.14,0.39,0.08227476,5,2.385586146095234
09-09-2024,25.785704,84.74628,3.2495136e-05,25.779566,84.749886,Darshan NagarÃ Chhapra - BSPCBÃ,Chhapra,42.62,43.57,72.58,1.3,2.74,0.65,0.1460476,6,0.770202544683263
09-09-2024,25.802729,73.33302,1.00207735e-05,25.7927,73.3307,Indira Colony Vistar  Pali - RSPCB,Pali,14.08,36.23,62.83,30.07,6.78,1.22,0.096750766,4,1.135162261863428
09-09-2024,26.185654,75.77576,1.0516239e-05,26.1769,75.7844,Shastri Nagar  Tonk - RSPCB,Tonk,4.96,21.15,40.31,1.21,3.21,0.36,0.22318348,5,1.298685947863592
